Grade,Gauge,Month,National,Weight Purchased,Weight Sold,Weight Consumed
GT-90,.236 ST,2022-12-01,0,0.0,0.0,8164.5
GT-90,.236 ST,2023-01-01,0,17063.71212121212,3777.2,0.0
GT-90,.236 ST,2023-02-01,0,41387.583333333336,5530.07,13349.0
GT-90,.236 ST,2023-02-01,1,3507.1666666666665,0.0,0.0
GT-90,.236 ST,2023-03-01,0,45239.833333333336,6246.9,22654.5
GT-90,.236 ST,2023-04-01,0,24144.683333333334,5931.42,0.0
GT-90,.236 ST,2023-04-01,1,5112.222222222223,0.0,0.0
GT-90,.236 ST,2023-05-01,0,22231.0,13801.3,14104.25
GT-90,.236 ST,2023-06-01,0,0.0,0.0,10706.166666666666
GT-90,.236 ST,2023-06-01,1,0.0,0.0,3507.1666666666665
GT-90,.236 ST,2023-07-01,0,0.0,6814.8,17063.71212121212
GT-90,.236 ST,2023-08-01,0,0.0,27602.6,18303.75
GT-90,.236 ST,2023-09-01,0,0.0,6213.6,11089.333333333332
GT-90,.236 ST,2023-09-01,1,0.0,5827.66,0.0
GT-90,.236 ST,2023-10-01,0,42399.7,6900.65,28720.083333333332
GT-90,.236 ST,2023-10-01,1,7212.5,1149.35,0.0
GT-90,.236 ST,2023-11-01,0,0.0,0.0,13668.266666666666
GT-90,.236 ST,2023-11-01,1,0.0,0.0,5112.222222222223
GT-90,.236 ST,2023-12-01,0,24351.947435897437,0.0,5594.25
GT-90,.236 ST,2024-01-01,0,0.0,8869.6,16636.75
GT-90,.236 ST,2024-01-01,1,0.0,2712.66,0.0
GT-90,.236 ST,2024-02-01,0,0.0,0.0,8131.333333333333
GT-90,.236 ST,2024-02-01,1,0.0,4209.0,0.0
GT-90,.236 ST,2024-03-01,0,0.0,0.0,26074.416666666668
GT-90,.236 ST,2024-04-01,0,22116.060606060608,0.0,0.0
GT-90,.236 ST,2024-04-01,1,0.0,3946.91,0.0
GT-90,.236 ST,2024-05-01,0,0.0,17746.6,22374.2
GT-90,.236 ST,2024-05-01,1,0.0,0.0,7212.5
GT-90,.236 ST,2024-06-01,0,0.0,10308.05,0.0
GT-90,.236 ST,2024-07-01,0,0.0,6900.65,25184.48076923077
GT-90,.236 ST,2024-08-01,0,0.0,6814.8,0.0
GT-90,.236 ST,2024-09-01,0,0.0,6238.45,14153.727272727272
GT-90,.236 ST,2024-10-01,0,0.0,7603.45,0.0
GT-90,.236 SW,2022-02-01,0,35497.57142857143,0.0,0.0
GT-90,.236 SW,2022-02-01,1,23865.0,16020.0,0.0
GT-90,.236 SW,2022-03-01,0,50816.857142857145,0.0,15300.0
GT-90,.236 SW,2022-05-01,0,0.0,3115.0,0.0
GT-90,.236 SW,2022-06-01,0,0.0,14029.6,0.0
GT-90,.236 SW,2022-08-01,0,0.0,11570.0,30556.0
GT-90,.236 SW,2022-08-01,1,0.0,0.0,5092.666666666667
GT-90,.236 SW,2022-09-01,0,0.0,0.0,15932.0
GT-90,.236 SW,2022-09-01,1,0.0,25361.2,24048.666666666668
GT-90,.236 SW,2022-10-01,0,0.0,22156.0,76720.83333333333
GT-90,.236 SW,2022-11-01,0,0.0,4440.91,84142.0238095238
GT-90,.236 SW,2022-11-01,1,0.0,16020.0,0.0
GT-90,.236 SW,2022-12-01,0,0.0,0.0,62875.267857142855
GT-90,.236 SW,2023-01-01,0,0.0,14029.6,30718.0
GT-90,.236 SW,2023-02-01,0,0.0,29634.84,157090.5
GT-90,.236 SW,2023-02-01,1,0.0,0.0,8190.166666666667
GT-90,.236 SW,2023-03-01,0,0.0,74464.7999999998,16196.666666666666
GT-90,.236 SW,2023-04-01,0,43362.80952380953,34398.5,7910.833333333333
GT-90,.236 SW,2023-04-01,1,0.0,0.0,24067.0
GT-90,.236 SW,2023-05-01,0,0.0,0.0,60987.166666666664
GT-90,.236 SW,2023-06-01,0,0.0,0.0,54079.97619047619
GT-90,.236 SW,2023-06-01,1,0.0,0.0,23865.0
GT-90,.236 SW,2023-07-01,0,43792.54761904762,0.0,0.0
GT-90,.236 SW,2023-08-01,0,76886.11904761905,4005.0,13756.857142857143
GT-90,.236 SW,2023-08-01,1,8407.0,0.0,0.0
GT-90,.236 SW,2023-09-01,0,79570.23333333334,0.0,0.0
GT-90,.236 SW,2023-09-01,1,8414.333333333334,17800.0,0.0
GT-90,.236 SW,2023-10-01,0,0.0,0.0,38676.666666666664
GT-90,.236 SW,2023-10-01,1,0.0,11515.06,0.0
GT-90,.236 SW,2023-11-01,0,73998.85714285714,0.0,20644.714285714286
GT-90,.236 SW,2023-12-01,0,0.0,0.0,15009.261904761905
GT-90,.236 SW,2024-01-01,0,0.0,0.0,49818.42857142857
GT-90,.236 SW,2024-02-01,0,0.0,0.0,63226.73333333334
GT-90,.236 SW,2024-03-01,0,43576.28571428571,20323.15,8414.333333333334
GT-90,.236 SW,2024-03-01,1,0.0,0.0,23545.333333333336
GT-90,.236 SW,2024-04-01,0,26043.714285714286,0.0,0.0
GT-90,.236 SW,2024-05-01,0,21076.0,11570.0,41616.0
GT-90,.236 SW,2024-05-01,1,0.0,0.0,8407.0
GT-90,.236 SW,2024-06-01,0,0.0,0.0,6824.857142857143
GT-90,.236 SW,2024-07-01,0,57178.91666666667,0.0,67645.0
GT-90,.236 SW,2024-08-01,0,0.0,0.0,68668.14285714286
GT-90,.236 SW,2024-09-01,0,0.0,43161.2,21076.0
GT-90,.236 SW,2024-12-01,0,0.0,90757.75,100755.20238095238
GT-90,.250 ST,2022-02-01,0,0.0,3407.4,0.0
GT-90,.250 ST,2022-02-01,1,0.0,1039.26,0.0
GT-90,.250 ST,2022-03-01,1,0.0,4159.360000000001,0.0
GT-90,.250 ST,2022-04-01,0,10244.166666666668,3407.4,0.0
GT-90,.250 ST,2022-05-01,0,30045.333333333332,0.0,0.0
GT-90,.250 ST,2022-05-01,1,5437.166666666667,0.0,0.0
GT-90,.250 ST,2022-06-01,0,0.0,13007.8,0.0
GT-90,.250 ST,2022-08-01,0,0.0,2806.2,0.0
GT-90,.250 ST,2022-09-01,0,0.0,954.07,0.0
GT-90,.250 ST,2022-09-01,1,0.0,3123.45,0.0
GT-90,.250 ST,2022-11-01,0,0.0,1039.26,0.0
GT-90,.250 ST,2023-01-01,0,0.0,3407.4,0.0
GT-90,.250 ST,2023-02-01,0,0.0,7084.65,0.0
GT-90,.250 ST,2023-03-01,0,0.0,6814.8,0.0
GT-90,.250 ST,2023-04-01,0,0.0,3040.04999999999,0.0
GT-90,.250 ST,2023-05-01,0,0.0,6814.8,0.0
GT-90,.250 ST,2023-07-01,0,0.0,0.0,2187.6363636363635
GT-90,.250 ST,2023-08-01,0,0.0,13629.6,0.0
GT-90,.250 ST,2023-10-01,0,0.0,3407.4,17050.083333333332
GT-90,.250 ST,2023-11-01,0,0.0,0.0,3253.4285714285716
GT-90,.250 ST,2024-01-01,0,0.0,8043.0,6046.166666666667
GT-90,.250 ST,2024-02-01,0,0.0,0.0,4198.0
GT-90,.250 ST,2024-03-01,0,0.0,0.0,3624.8333333333335
GT-90,.250 ST,2024-03-01,1,0.0,0.0,5437.166666666667
GT-90,.250 ST,2024-04-01,1,0.0,3653.87,0.0
GT-90,.250 ST,2024-05-01,0,0.0,2806.2,0.0
GT-90,.250 ST,2024-06-01,0,0.0,3407.4,15131.083333333334
GT-90,.250 ST,2024-07-01,0,0.0,3407.4,11289.416666666666
GT-90,.250 ST,2024-09-01,0,0.0,3123.45,0.0
GT-90,.250 ST,2024-10-01,0,0.0,3520.98,0.0
GT-90,.250 SW,2022-01-01,0,0.0,0.0,36376.28571428571
GT-90,.250 SW,2022-02-01,0,47862.666666666664,0.0,0.0
GT-90,.250 SW,2022-02-01,1,0.0,13845.4,0.0
GT-90,.250 SW,2022-03-01,0,0.0,0.0,47664.0
GT-90,.250 SW,2022-03-01,1,0.0,175174.44,0.0
GT-90,.250 SW,2022-04-01,0,155030.80952380953,40888.8,62406.755952380954
GT-90,.250 SW,2022-04-01,1,0.0,0.0,13303.42857142857
GT-90,.250 SW,2022-05-01,0,186445.1726190476,30826.5199999999,41330.0
GT-90,.250 SW,2022-06-01,0,203075.94444444444,19308.6,5238.75
GT-90,.250 SW,2022-07-01,0,115229.28571428571,0.0,96232.0
GT-90,.250 SW,2022-08-01,0,45963.333333333336,23385.0,7484.666666666667
GT-90,.250 SW,2022-09-01,0,0.0,7615.53999999999,109797.66666666667
GT-90,.250 SW,2022-09-01,1,0.0,34074.0,0.0
GT-90,.250 SW,2022-10-01,0,55291.833333333336,0.0,122122.08730158731
GT-90,.250 SW,2022-10-01,1,7778.666666666667,0.0,0.0
GT-90,.250 SW,2022-11-01,0,255054.08095238096,91568.2,53332.625
GT-90,.250 SW,2022-12-01,0,91014.28571428571,0.0,63060.0
GT-90,.250 SW,2023-01-01,0,66711.4,41456.7,6147.714285714285
GT-90,.250 SW,2023-01-01,1,8721.4,0.0,0.0
GT-90,.250 SW,2023-02-01,0,158396.50476190474,42388.04,117743.0
GT-90,.250 SW,2023-03-01,0,0.0,85185.0,67411.28571428571
GT-90,.250 SW,2023-04-01,0,43016.600000000006,24507.48,96953.0
GT-90,.250 SW,2023-04-01,1,62911.40000000001,0.0,0.0
GT-90,.250 SW,2023-05-01,0,0.0,85185.0,47090.333333333336
GT-90,.250 SW,2023-06-01,0,0.0,0.0,31522.5
GT-90,.250 SW,2023-07-01,0,0.0,13629.6,147168.9523809524
GT-90,.250 SW,2023-07-01,1,0.0,0.0,7778.666666666667
GT-90,.250 SW,2023-08-01,0,79907.2,173643.9,22013.761904761905
GT-90,.250 SW,2023-09-01,0,215909.58333333334,18139.5,103819.86666666667
GT-90,.250 SW,2023-09-01,1,0.0,5285.00999999999,0.0
GT-90,.250 SW,2023-10-01,0,70410.64285714286,42592.5,122539.4619047619
GT-90,.250 SW,2023-11-01,0,42821.19047619047,0.0,200068.7619047619
GT-90,.250 SW,2023-11-01,1,0.0,0.0,71632.8
GT-90,.250 SW,2023-12-01,0,137367.97619047618,0.0,34374.4
GT-90,.250 SW,2024-01-01,0,8318.833333333334,8418.0,15043.0
GT-90,.250 SW,2024-01-01,1,0.0,4583.46,0.0
GT-90,.250 SW,2024-02-01,0,37095.28571428572,0.0,17536.36666666667
GT-90,.250 SW,2024-02-01,1,0.0,59627.5,0.0
GT-90,.250 SW,2024-03-01,0,0.0,0.0,33187.0
GT-90,.250 SW,2024-04-01,0,99260.57738095238,0.0,185396.72619047618
GT-90,.250 SW,2024-04-01,1,0.0,7325.91,0.0
GT-90,.250 SW,2024-05-01,0,51315.833333333336,128409.8,225240.33333333334
GT-90,.250 SW,2024-06-01,0,0.0,49407.3,0.0
GT-90,.250 SW,2024-07-01,0,0.0,42592.5,107090.45238095238
GT-90,.250 SW,2024-08-01,0,66670.22857142857,13629.6,20140.857142857145
GT-90,.250 SW,2024-08-01,1,7001.285714285715,0.0,0.0
GT-90,.250 SW,2024-09-01,0,0.0,34074.0,58721.625
GT-90,.250 SW,2024-10-01,0,58942.6,43217.19,67444.42857142858
GT-90,.250 SW,2024-10-01,1,23347.0,0.0,0.0
GT-90,.250 SW,2024-11-01,0,0.0,0.0,35185.5
GT-90,.250 SW,2024-12-01,0,0.0,0.0,66670.22857142857
GT-90,.250 SW,2024-12-01,1,0.0,0.0,7001.285714285715
GT-90,.250 SW,2025-01-01,1,0.0,0.0,23347.0
GT-90,.276 ST,2022-03-01,1,0.0,1882.68,0.0
GT-90,.276 ST,2022-06-01,0,0.0,6193.0,0.0
GT-90,.276 ST,2023-02-01,0,0.0,1882.68,0.0
GT-90,.276 ST,2024-01-01,0,0.0,3834.0,0.0
GT-90,.276 ST,2024-04-01,1,0.0,3189.4,0.0
GT-90,.276 SW,2022-02-01,0,0.0,30965.0,0.0
GT-90,.276 SW,2022-03-01,1,0.0,15098.54,0.0
GT-90,.276 SW,2022-04-01,0,171385.69047619047,0.0,0.0
GT-90,.276 SW,2022-05-01,0,81299.16666666667,0.0,0.0
GT-90,.276 SW,2022-06-01,0,0.0,82986.2,0.0
GT-90,.276 SW,2022-11-01,0,34763.33333333333,0.0,44225.0
GT-90,.276 SW,2022-12-01,0,0.0,0.0,116407.23809523809
GT-90,.276 SW,2023-01-01,0,0.0,0.0,32334.666666666668
GT-90,.276 SW,2023-02-01,0,174418.4111111111,25676.18,27589.285714285717
GT-90,.276 SW,2023-05-01,0,0.0,0.0,32128.666666666664
GT-90,.276 SW,2023-08-01,0,0.0,0.0,13918.666666666666
GT-90,.276 SW,2023-09-01,0,64649.05714285714,0.0,0.0
GT-90,.276 SW,2023-10-01,0,0.0,0.0,63944.666666666664
GT-90,.276 SW,2023-11-01,0,0.0,0.0,68691.46666666667
GT-90,.276 SW,2023-12-01,0,37955.833333333336,0.0,0.0
GT-90,.276 SW,2024-01-01,0,45790.0,50608.7999999999,62626.944444444445
GT-90,.276 SW,2024-01-01,1,45834.0,0.0,0.0
GT-90,.276 SW,2024-02-01,0,70751.5,0.0,0.0
GT-90,.276 SW,2024-03-01,0,0.0,0.0,64649.05714285714
GT-90,.276 SW,2024-04-01,0,60835.35238095238,0.0,0.0
GT-90,.276 SW,2024-04-01,1,0.0,40378.36,0.0
GT-90,.276 SW,2024-05-01,0,24851.933333333334,0.0,0.0
GT-90,.276 SW,2024-05-01,1,0.0,0.0,45834.0
GT-90,.276 SW,2024-06-01,0,0.0,0.0,52631.16666666667
GT-90,.276 SW,2024-07-01,0,0.0,0.0,130910.85238095239
GT-90,.276 SW,2024-08-01,0,0.0,0.0,31790.666666666668
GT-90,.276 SW,2024-10-01,0,0.0,0.0,9250.6
GT-90,.276 SW,2024-12-01,0,12230.25,0.0,0.0
